REGISTRO_OPERADORA;CNPJ;Razao_Social;Nome_Fantasia;Modalidade;Logradouro;Numero;Complemento;Bairro;Cidade;UF;CEP;DDD;Telefone;Fax;Endereco_eletronico;Representante;Cargo_Representante;Regiao_de_Comercializacao;Data_Registro_ANS
415782;07075561000107;PARRA ODONTOLOGIA LTDA;PARRA ODONTOLOGIA - ATUAL CONVENIO;Odontologia de Grupo;RUA MARECHAL RONDON;150;;JARDIM SUMARÉ;Ribeirão Preto;SP;14025430;16;39416768;39416768;atual@atualodontologia.com.br;NEWTON BARBOSA PARRA;DIRETOR;6;2006-10-25
420778;14938785000152;PASSPORT SYSTEM ODONTOLOGIA LTDA;PASSPORT SYSTEM;Odontologia de Grupo;Avenida Rio Branco ;2672;Sala A;Setor 05;Jaru;RO;76890000;69;35211342;;nhyll_odonto@hotmail.com;NILCELIA ANA MARIN;Administrador;3;2017-01-18
421774;30495227000116;PENTÁGONO ADMINISTRADORA DE BENEFÍCIOS S/A;PENTÁGONO ADMINISTRADORA;Administradora de Benefícios;RUA DOUTOR PEDROSA;183;CASA, CONDOMÍNIO PEDROSA DR CJ;CENTRO;Curitiba;PR;80420120;41;32771313;;pedro@sallusadministradora.com.br;PEDRO PEREIRA;REPRESENTANTE;;2019-06-19
423882;52041306000190;PLAMEDH PLANOS DE SAÚDE LTDA;PLAMEDH PLANOS  ;Medicina de Grupo;Rua Inconfindência;488;Sala 201A;Centro;Betim;MG;32600100;31;982611106;;joao.figueiredo@plamedh.com.br;JOÃO DE FIGUEIREDO PEREIRA CURADO;Diretor;;2024-02-19
424200;56197223000145;PLANO A ADMINISTRADORA DE PLANOS DE SAUDE LTDA;;Administradora de Benefícios;RUA SOBRINHO MARANHÃO;310;LJ 13 TERREO ED. ATRIUM;SÃO FRANCISCO;Manaus;AM;69079210;;;;leonardo@unimedicasaude.com;LIDIANE COSTA PINTO DE SOUSA;SOCIO ADMINISTRADOR;;2024-11-25
416517;02704297000100;PLANODENTE LTDA.;;Odontologia de Grupo;RUA DOUTOR MILTON BANDEIRA;140;LOJA 202;CENTRO;Viçosa;MG;36570000;31;38916362;38916362;PLANODENTE@HOTMAIL.COM;MARIA HELENA PIRES SILVA;ADMINISTRADORA;6;2008-01-22
418986;11792899000149;PLATINUM ADMINISTRADORA DE BENEFICIOS;;Administradora de Benefícios;SRTVS QUADRA 701, CONJUNTO L, BLOCO 02;38;TÉRREO II, SALA 112;ASA SUL;Brasília;DF;70340906;;;;gleciana@platinumbeneficios.com.br;GLECIANA SILVA VIEIRA;ADMINISTRADORA;4;2013-08-01
420956;27657711000190;PLENA ADMINISTRADORA DE BENEFÍCIOS LTDA - ME;PLENA ADMINISTRADORA DE BENEFÍCIOS;Administradora de Benefícios;RUA JOÃO PESSOA DE MATOS;530;COND. ED. PRE OFFICE TOWER;PRAIA DA COSTA;Vila Velha;ES;29101115;27;37631360;;danilosassaroli@gmail.com;DANILO HADDAD SASSAROLI;Diretor Operacional;5;2017-07-13
403458;01460885000174;PLENODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA.;PLENODONTO;Odontologia de Grupo;AV. IPIRANGA;337;10º ANDAR - CJ.101;REPÚBLICA;São Paulo;SP;01046010;11;31207420;;jbosco@plenodonto.com.br;JOÃO BOSCO MUNIZ SIMON;SOCIO GERENTE;4;1999-04-14
418552;97553801000116;PLURAL GESTÃO EM PLANOS DE SAÚDE LTDA;PLURAL ADMINISTRADORA DE BENEFICIOS;Administradora de Benefícios;AV. RIO BRANCO ;131; 5º ANDAR, SALAS 501 a 504;CENTRO;Rio de Janeiro;RJ;20040006;21;38616000;;andre@pluralsaude.com.br;ANDRÉ LUIZ CORBACHO VIANNA;DIRETOR PRESIDENTE;4;2012-06-11
417751;11275925000161;PLURICLUB ADMINISTRADORA DE BENEFÍCIOS LTDA.;PLURICLUB ADMINISTRADORA DE BENEFÍCIOS LTDA.;Administradora de Benefícios;SETE DE ABRIL ;230;BLOCO A CONJUNTO 102;REPÚBLICA;São Paulo;SP;01044000;11;32575258;32575258;CARECLUB@PLURICARE.COM.BR;LUIZ GUILHERME GOMES PRIMOS;ADMINISTRADOR;4;2010-12-20
418625;13991711000117;PORTO SEGURO SERVIÇOS ODONTOLÓGICOS LTDA.;PORTO DENTAL;Odontologia de Grupo;RUA GUAIANASES;1238;MEZANINO - PARTE;CAMPOS ELISEOS;São Paulo;SP;01204002;;;;regulacao.saude@portoseguro.com.br;LUIZ VICENTE GUARANHA LAPENTA;DIRETOR DE PRECIFICAÇÃO;4;2012-10-08
420280;25006061000197;POSITIVA ADMINISTRADORA DE BENEFICIOS LTDA;POSITIVA ADMINISTRADORA DE BENEFÍCIOS;Administradora de Benefícios;ALAMEDA CAMPINAS;457;8º andar - cj, D;JARDIM PAULISTA;São Paulo;SP;01404100;11;41181040;;paulo.sampaio@positiva.com.br;PAULO HENRIQUE MOURÃO SAMPAIO;ADMINISTRADOR;1;2016-11-08
421413;28187357000140;PP HEALTH ADMINISTRADORA DE BENEFÍCIOS LTDA-ME;PP HEALTH ADMINISTRADORA DE BENEFÍCIOS;Administradora de Benefícios;Rua Buenos Aires;441;Sala 33;Batel;Curitiba;PR;80250070;41;30166153;;diretoria@pphealth.com.br;MAREDITH PEREIRA RIBEIRO SELL;SÓCIA ADMINISTRADORA;1;2018-11-28
384844;02072276000100;PREST ODONTO LTDA;PREST ODONTO LTDA;Odontologia de Grupo;RUA CORONEL JOÃO LEME;688;EV. 3;CENTRO;Bragança Paulista;SP;12900161;;;;diretoria@prestodonto.com.br;JOÃO BOSCO MUNIZ SIMON;SÓCIO ADMINISTRADOR;6;1999-01-07
421804;29628003000156;PREVER ADMINISTRADORA DE BENEFÍCIOS LTDA;PREVER ADMINISTRADORA DE BENEFÍCIOS LTDA;Administradora de Benefícios;RUA ALFERES POLI;1681;;Rebouças;Curitiba;PR;80220050;41;21051370;;wellington.alves@preverbeneficios.com.br;WELLINGTON FRANCISCO ALVES;Diretor;4;2019-09-02
403636;03073235000100;PREVINA ODONTOLOGIA LTDA;PREVINA;Odontologia de Grupo;RUA CAMILO CHAGAS;275;SALA 2;CENTRO;Conchal;SP;13835000;19;38663680;38661448;adm@previnaodonto.com.br;AUGUSTO RAIMUNDO RIBEIRO;ADMINISTRADOR;6;1999-04-19
418307;13951333000148;PREVISÃO ADMINISTRADORA DE BENEFÍCIOS LTDA.;;Administradora de Benefícios;RUA DA QUITANDA;70;6ª ANDAR - PARTE;CENTRO;Rio de Janeiro;RJ;20011030;21;25090180;;contato@previsaobeneficios.com.br;ERNESTO SAMUEL FLORIANO DA CRUZ CIAMPOLINI;ADMINISTRADOR;4;2011-11-21
424617;59274062000134;PRIME PLANOS DE SAUDE LTDA;SAUDE PRIME;Medicina de Grupo;AV VISCONDE DE PORTO ALEGRE, SALA 02 - B;479;;CENTRO;Manaus;AM;69010125;92;993594950;;comercial@planoprimesaude.com.br;HÍTALO COSTA SANTOS;DIRETOR GERAL;;2025-11-10
424251;56211050000172;PROLIFE ADMINISTRADORA  DE SAUDE LTDA;;Administradora de Benefícios;AVENIDA PAULISTA;453;ANDAR 2, CONJ 21 22 24;BELA VISTA;São Paulo;SP;01311000;;;;contato@tecgroup.com.br;LEONARDO DIVINO COSTA GUERREIRO;REPRESENTANTE LEGAL;;2024-12-16
421383;29846400000102;PROPULSÃO PLANOS ODONTOLÓGICOS LTDA;PROPULSÃO PLANOS ODONTOLÓGICOS;Odontologia de Grupo;AV ADVOGADO HORACIO RACCANELLO FILHO;6170;SALA 5;ZONA 01;Maringá;PR;87045200;;;;rodrigo@propulsaodental.com.br;RODRIGO DUENHA PORTA;SÓCIO ADMINISTRADOR;6;2018-09-12
422533;35365314000172;PROVER ODONTOLOGIA LTDA;PROVER ODONTO;Odontologia de Grupo;RUA DA PAZ;483;;JARDIM DOS ESTADOS ;Campo Grande;MS;79020250;37;34425831;;ericsson@proversaude.com.br;ERICSSON FLAVIO CAVALCANTI;DIRETOR;3;2020-12-10
423998;54025228000165;PROVIDENCE ADMINISTRADORA DE BENEFICIOS LTDA;PROVIDENCE ADMINISTRADORA DE BENEFICIOS LTDA;Administradora de Benefícios;RUA SENADOR DANTAS;117;APT. 1219;CENTRO;Rio de Janeiro;RJ;20031911;55;81326423;;contato@corretoraprovidence.com.br;ANDRÉ IRLLAN CAVALCANTI LINS;CFO - Diretor Financeiro Executivo;;2024-05-20
422193;35148586000110;PRUDENTE ADMINISTRADORA DE BENEFICIOS LTDA;;Administradora de Benefícios;AVENIDA SENADOR FEIJÓ;686;SALA 731;VILA MATHIAS;Santos;SP;11015504;13;32240030;;notificacao@prudenteadministradora.com.br;BRAULIO DE SOUSA LIMA;ADMINISTRADOR;6;2020-03-26
424641;60180624000160;PRÓ-SAÚDE ADMINISTRADORA  DE BENEFICIOS LTDA;PRÓ-SAÚDE;Administradora de Benefícios;RUA MADRE MARIA VICTORIA;90;SALA 302;CHARITAS;Niterói;RJ;24370035;21;960178859;;maria.geraldine@elegibilidadebrasil.org;MARIA GERALDINE COUCEIRO;ADMINISTRADORA;;2025-09-30
422703;32543196000157;PS ASSISTENCIA LTDA;MEU DENTISTA;Odontologia de Grupo;Avenida Eldes Scherrer Souza;975;Sala 801;Parque Residencial Laranjeiras;Serra;ES;29165680;27;30655232;;vinicius.franco@meudentista.com.br;EDUARDO LUIZ NASCIMENTO PONTES;Administrador;5;2021-05-11
420999;27323544000140;QUALI ADMINISTRADORA DE BENEFÍCIOS S/A;QUALI ADMINISTRADORA DE BENEFÍCIOS;Administradora de Benefícios;RUA CEARÁ;1513;1º ANDAR, ED. PEDRINI;PRAIA DA COSTA;Vila Velha;ES;29101290;27;21012847;;diretoria@qualisaudeadm.com.br;BERNARD DE CASTRO DALLA BERNARDINA;REPRESENTANTE LEGAL;3;2017-07-21
417173;07658098000118;QUALICORP ADMINISTRADORA DE BENEFÍCIOS S.A.;;Administradora de Benefícios;AVENIDA PAULISTA;1.106;12º ANDAR - PARTE;BELA VISTA;São Paulo;SP;01310914;11;31914081;;juridico_regulatorio_5@qualicorp.com.br;EDUARDO RIBEIRO FARIA DE OLIVEIRA;REPRESENTANTE;1;2010-02-12
419290;17698381000127;QUALICORP CLUBE DE SAÚDE ADMINISTRADORA DE BENEFÍCIOS LTDA.;QUALICORP;Administradora de Benefícios;AVENIDA PAULISTA;1.106;12º ANDAR -  PARTE;BELA VISTA;São Paulo;SP;01310914;11;31913876;;juridico_regulatorio_5@qualicorp.com.br;EDUARDO RIBEIRO FARIA DE OLIVEIRA;REPRESENTANTE ;2;2014-02-21
421243;28400880000102;QUALITY GOLD SAÚDE ADMINISTRADORA DE PLANOS DE SAÚDE LTDA-ME;QUALITY ADMINISTRADORA;Administradora de Benefícios;RUA IVO PRADO;79;LOJA 107;CAMPO GRANDE;Rio de Janeiro;RJ;23080200;21;20708686;;victordallier@gmail.com;VICTOR GOMES DALLIER;SÓCIO ADMINISTRADOR;;2018-09-11
419389;19679483000120;QV BENEFÍCIOS EM SAÚDE LTDA;QV BENEFÍCIOS;Administradora de Benefícios;RUA DO ROSÁRIO;1;SALA 601;CENTRO;Rio de Janeiro;RJ;20041003;21;22121000;;qvbeneficios@qvsaude.com.br;SERGIO SOUTELINHO DE AMORIM;ADMINISTRADOR;3;2014-05-05
418196;13785956000198;RAMED ADMINISTRADORA DE BENEFICIOS LTDA.;RAMED ADMINISTRADORA DE BENEFICIOS LTDA.;Administradora de Benefícios;RUA SETE DE ABRIL;97;11 ANDAR;REPÚBLICA;São Paulo;SP;01043000;;32188500;;caho8@hotmail.com;CAMILA ALEJANDRA HENRIQUEZ OYARCE;SÓCIA ADMINISTRADORA;;2011-09-13
418862;68737857000122;RBS PARTICIPAÇÕES S/A;;Autogestão;AV. ÉRICO VERÍSSIMO;400;;MENINO DEUS;Porto Alegre;RS;90160180;51;32186234;;caf@gruporbs.com.br;DEISY BORGES DE OLIVEIRA;REPRESENTANTE LEGAL;;2013-05-16
423513;42115166000101;REAL GRANDEZA SAÚDE;;Autogestão;RUA MENA BARRETO;143;ANDAR 8;BOTAFOGO;Rio de Janeiro;RJ;22271100;;;;rgs@frg.com.br;CELSO ANTONIO GUIMARÃES;REPRESENTANTE LEGAL PERANTE A ANS;;2022-12-26
418692;13746922000194;RESOLVE ADMINISTRADORA DE BENEFÍCIOS LTDA;RESOLVE ADMINISTRADORA DE BENEFÍCIOS LTDA;Administradora de Benefícios;RUA TREZE DE MAIO;527;SALA AB;CENTRO;Teresina;PI;64001150;86;30852160;32225809;resolveadm@resolveadministradora.com.br;SARA JAMES DA SILVA MENESES;SOCIA ADMINISTRADORA;3;2012-12-10
422878;39870673000138;RG SAÚDE ADMINISTRADORA DE BENEFICIOS LTDA;RG SAÚDE;Administradora de Benefícios;RUA OMAR CINTRA DAMIÃO ;355;;VILA DINIZ;São José do Rio Preto;SP;15013260;17;32238880;;ribeiroegoulart@gmail.com;TIAGO HENRIQUE GOULART;diretor;6;2021-07-09
417149;03524677000117;RIBERDENTE SERVIÇOS ODONTOLÓGICOS S/S LTDA;;Odontologia de Grupo;RUA LUIZ DA CUNHA;736;;VILA TIBéRIO;Ribeirão Preto;SP;14050040;16;36258278;;parceriariberdente@hotmail.com;RONALDO DONISETTI DE OLIVEIRA;SóCIO PROPRIETáRIO - ADMINISTR;6;2009-11-25
415821;67989434000137;ROPE ODONTOLOGIA ESPECIALIZADA S/S LTDA.;ROPE;Odontologia de Grupo;RUA PEDRO DE TOLEDO;980;CJ.16;VILA CLEMENTINO;São Paulo;SP;04039020;11;55791829;55791829;ropeodontologia@terra.com.br;RONALDO PETITI JUNIOR;DIRETOR;4;2006-11-17
418439;14452934000179;SAFE LIFE ADMINISTRADORA DE BENEFÍCIOS LTDA;;Administradora de Benefícios;RUA CONSELHEIRO CRISPINIANO ;53;10º ANDAR - Conjuntos 101 e 102;REPÚBLICA;São Paulo;SP;01037001;11;35243100;;safelife@safeadmin.com.br;NILSON LANA MACHADO FILHO;ADMINISTRADOR;4;2012-03-14
422860;41397957000109;SALUTY ADMINISTRADORA DE BENEFICIOS LTDA;;Administradora de Benefícios;Avenida Ator José Wilker;605;bloco B - Sala 659;Jacarepaguá;Rio de Janeiro;RJ;22775024;;;;leonardo@unimedicasaude.com;PABLO DAMIAO DA SILVA SANTOS;SÓCIO ADMINISTRADOR;6;2021-06-14
424421;58324562000170;SALVE SAÚDE ADMINISTRADORA DE BENEFÍCIOS LTDA;SALVE SAÚDE;Administradora de Benefícios;Rua do Rosário;01;5º Andar;Centro;Rio de Janeiro;RJ;20041003;21;22112043;;paulo@salvesaude.com.br;PAULO ROBERTO GONZAGA CAMPOS;ADMINISTRADOR;;2025-03-24
424404;57219714000102;SANTA CRUZ SAÚDE - GESTÃO EM PLANOS DE SAÚDE LTDA;SANTA CRUZ SAÚDE;Administradora de Benefícios;Rua Hélio Yoshiaki Ikeziri;34;Sala 403;Royal Park;Campo Grande;MS;79021435;67;998803590;;santacruzsaudegestao@gmail.com;PAULO DA CRUZ DUARTE;Administrador;;2025-04-29
400190;02282844000106;SANTO ANDRÉ PLANOS DE ASSISTENCIA MÉDICA LTDA.;MEDICAL HEALTH;Medicina de Grupo;RUA DAS FIGUEIRAS;501;;CAMPESTRE;Santo André;SP;09080370;11;28987000;28987000;diretoria@medicalhealth.com.br;MARCELO JOSÉ ISSA;REPRESENTANTE JUNTO À ANS;4;1999-02-08
405582;02333065000184;SANTOS VIP ASSISTÊNCIA ODONTOLÓGICA LTDA;ODONTOMAIS VIP;Odontologia de Grupo;AVENIDA PARAIBA;729;SALA 2;ADRIANOPÓLIS;Manaus;AM;69057021;35;35314000;;vipodont@hotmail.com;MIKE EZEQUIAS NASCIMENTO DOS SANTOS;SÓCIO-PROPRIETÁRIO;6;1999-07-01
421758;32206950000163;SANUS ADMINISTRADORA DE BENEFÍCIOS LTDA;SANUS PLANOS ODONTOLÓGICOS ;Administradora de Benefícios;AVENIDA NOSSA SENHORA DA PENHA;595;SALA 1108 TORRE I;SANTA LUCIA;Vitória;ES;29056245;;;;atendimento@vixmed.adm.br;ANTONIO CARLOS GOMES;ADMINISTRADOR;3;2019-04-08
424633;62271160000122;SAUDE FACIL PLANOS DE SAUDE LTDA;;Medicina de Grupo;ESTRADA FRANCISCO DA CRUZ NUNES;5982;SALA 204;CENTRO;Niterói;RJ;24350310;21;9601788598;;thiago@unimedicasaude.com;SONIA MARIA MEDEIROS DE FIGUEIREDO;ADMINISTRADORA;;2025-09-23
423106;40037284000105;SAUDE INTEGRAL ASSISTENCIA MEDICA LTDA;;Medicina de Grupo;Avenida Antônio Carlos Magalhães;3244.0;Empresarial Thomé de Souza Sala 606;Caminho das Arvores;Salvador;BA;41820000;;;;grapiunna@gmail.com;PATRICIA BRANDAO PANTOJA LINS;Sócio administrador;;2021-12-02
423394;21164436000196;SAÚDE PLENA ADMINISTRADORA DE BENEFÍCIOS LTDA;;Administradora de Benefícios;AV ALVARES CABRAL;344;SALA SALAS 1307 E 1308;LOURDES;Belo Horizonte;MG;30170001;34;98636348;;contato@saudeplenaadm.com.br;CAMILA SANTOS RODRIGUES;Administradora;6;2022-11-21
417602;10495931000161;SERVIX ADMINISTRADORA DE BENEFÍCIOS LTDA;SERVIX;Administradora de Benefícios;QUADRA CSG;13;LOTES 17,18 E 19 TERREO;TAGUATINGA;Brasília;DF;72035513;61;32989000;;pedro.lima@servixsaude.com.br;IVONETE PIRES DE MORAIS ALECRIM;Representante;4;2010-11-04
324710;02422484000192;SERVIÇO DE ASSISTÊNCIA ODONTOLÓGICA SOCIAL LTDA.;SAOS;Odontologia de Grupo;RUA SÃO BENTO;347;1º ANDAR;CENTRO;Sorocaba;SP;18010030;11;40292699;;financeiro@saos.com.br;CARLOS EUGÊNIO PORTO BRAGA;SOCIO ADMINISTRADOR;6;1998-12-21
345474;33683111000107;SERVIÇO FEDERAL DE PROCESSAMENTO DE DADOS (SERPRO);SERPRO;Autogestão;"SGAN QUADRA 601 - MÓDULO ""V"" - 1º ANDAR ";601;;ASA NORTE;Brasília;DF;70836900;61;20218402;20217768;geoffrey.cordeiro@serpro.gov.br;CARLA RIBEIRO ALVES MARQUES;REPRESENTANTE;1;1998-12-22
424595;60646012000110;SF SAÚDE ASSISTÊNCIA MÉDICA LTDA ;SF SAÚDE ;Medicina de Grupo;RUA MINAS GERAIS ;Nº 82;TERREO;ILHA DO LEITE ;Recife;PE;50070400;;;;rinaldosouto@hotmail.com;RINALDO SOUTO GOMES ÁLVARO DA COSTA ;PRESIDENTE EXECUTIVO ;;2025-08-26
423874;50156888000124;SF SAÚDE ODONTOMAIS ASSISTÊNCIA ODONTOLÓGICA LTDA;SF SAÚDE ODONTOMAIS;Odontologia de Grupo;RUA MINAS GERAIS;82;;ILHA DO LEITE;Recife;PE;50070400;81;30105505;;administracao@sfodontomais.com.br;RINALDO SOUTO GOMES ÁLVARO DA COSTA;PRESIDENTE EXECUTIVO SÊNI;;2024-01-08
344095;01942793000120;SISDENTE - SISTEMA INTEGRADO DE SAÚDE DENTAL LTDA.;SISDENTE;Odontologia de Grupo;RUA DR OLAVO GOMES PINTO;160;SALAS 42 E 44;CENTRO;São Lourenço;MG;37470000;35;33312121;33312121;sisdentesaolourenco@yahoo.com.br;GERALDO MAGELA FREIRE;REPRESENTANTE;6;1998-12-22
423556;45182795000134;SISO PLANO ODONTOLOGICO LTDA;;Odontologia de Grupo;Rua Cesario Motta;251;;centro;Matão;SP;15990050;16;33825566;;siso-siso@hotmail.com;PAULO EDUARDO CORREA;SÓCIO-ADMINISTRADOR;;2023-04-19
418790;11485447000114;SISTEMA 1 SERVIÇOS DE ASSISTÊNCIA À SAÚDE SUPLEMENTAR;ONEPLAN PLANOS ODONTOLÓGICOS;Odontologia de Grupo;RUA PRUDENTE DE MORAES;220;;VILA ESTRELA;Ponta Grossa;PR;84040150;42;32247373;;rafael@oneplan.com.br;RAFAEL RAZOUK;REPRESENTANTE LEGAL;5;2013-03-04
403865;02635197000160;SISTEMA INTEGRADO DE SAUDE ORAL LTDA-EPP;PLANIDENTE;Odontologia de Grupo;RUA CONSELHEIRO DANTAS;57/58;ED. PARAGUASSU-SALA 705;COMERCIO;Salvador;BA;40015070;71;33260070;32414212;gerencia@planidente.com.br;JOSÉ MATHEUS DA CONCEIÇÃO;SÓCIO ADMINISTRADOR;6;1999-04-28
402095;00644977000141;SITO - SISTEMA INTEGRADO DE TRATAMENTO ODONTOLÓGICO LTDA;DENT SYSTEM;Odontologia de Grupo;RUA 14 DE JULHO;585;;VILA CONRADO;São João da Boa Vista;SP;13870972;19;36331826;36331826;dentsystem@uol.com.br;FRANCISCO DE ASSIS ALMEIDA PEREIRA;SÓCIO ADMINISTRADOR;6;1999-03-15
423947;50068778000100;SMILES ODONTO LTDA.;;Odontologia de Grupo;RUA DISTRITO FEDERAL;50;APT 902;CHACARA PAULISTA;Maringá;PR;87005100;62;999439494;;rafael_maistro@hotmail.com;EZEQUIAS MAISTRO;SOCIO ADMINISTRADOR;;2024-03-25
415898;08056815000102;SOCIEDADE BENECAP DE ASSISTÊNCIA À SAÚDE;BENECAP SAUDE;Medicina de Grupo;SCRS  QD 508 BLOCO B LOJA 25;25;;ASA SUL;Brasília;DF;70351550;61;33483400;33483422;benecap@benecap.com.br;WALTER PAES LANDIM RIBEIRO;PRESIDENTE;4;2006-12-26
413941;04067810000116;SOCIEDADE DE ASSISTÊNCIA ODONTOLOGICA DE GRUPO/RN - DENTAL MED CENTER/RN;DENTAL MED CENTER;Odontologia de Grupo;AVENIDA RIO BRANCO;440;;CENTRO;Natal;RN;59025000;84;31333555;;gerenciaadm@dentalmedcenter.com.br;LUCIANO OLIVEIRA DOS SANTOS;DIRETOR PRESIDENTE;5;2001-06-19
423068;42524911000168;SOLIDUS ADMINISTRADORA DE BENEFICIOS E SOLUCOES EM SAUDE LTDA;SOLIDUS ADMINISTRADORA DE BENEFICIOS;Administradora de Benefícios;Rua Monsenhor Aderbal Miranda;875;sala 02;Brasília;Feira de Santana;BA;44088180;71;34865825;;contato@solidusadministradora.com.br;SIDNEY SILVA SANTOS;Sócio administrador;;2021-11-22
415871;73862807000107;SOLIMEO ASSISTÊNCIA ODONTOLÓGICA LTDA.;SOLIDENTE;Odontologia de Grupo;Rua da Quitanda;162;Segundo Andar;Centro;São Paulo;SP;01012010;;;;ADMINISTRACAO@SOLIDENTE.COM.BR;CARLOS EDUARDO SOLIMEO;SOCIO;3;2006-12-19
422291;25308386000124;SOLUTIONS ADMINISTRADORA DE BENEFICIOS LTDA;SOLUTIONS ADMINISTRADORA;Administradora de Benefícios;RUA SETE DE SETEMBRO;92;SALA 2208, GALERIA MASSON;CENTRO;Rio de Janeiro;RJ;20050002;21;25337884;;ouvidoria@solutionsbeneficios.com.br;MARCELO PINTO CRAVO;Representante Legal;6;2020-07-27
424153;54656587000110;SOMA ADMINISTRADORA DE BENEFICIOS LTDA ;SOMA ADMINISTRADORA ;Administradora de Benefícios;AVENIDA RIO BRANCO;26;SBL;CENTRO;Rio de Janeiro;RJ;20090001;31;91159750;;TOPBRAS@TOPBRAS.COM.BR;CLAUDNEY DOS SANTOS BARBOSA;SOCIO ADMINISTRADOR ;;2024-07-30
403245;89455315000137;SOPREVI SERVIÇO ODONTOLÓGICO PREVENTIVO INTEGRADO LTDA;SOPREVI SAÚDE BUCAL;Odontologia de Grupo;RUA QUINTINO BOCAIÚVA;694;CJ 708;MOINHOS DE VENTO;Porto Alegre;RS;90440050;05;133316151;133316151;soprevi@soprevi.com.br;DANUSA QUEIROZ DE CARVALHO;SÓCIA-GERENTE;4;1999-03-12
421472;28862072000167;SORRISO STUDIO PLANO DE SAUDE LTDA;SORRISO STUDIO;Odontologia de Grupo;RUA FORTUNATO;286;;VILA BUARQUE;São Paulo;SP;01224030;11;985457335;;sorrisostudioplanos@gmail.com;MARCIA REGINA GROMOSKI VILELA;sócio administrador;4;2018-10-09
421405;30489359000135;SUPERMED ADMINISTRADORA DE BENEFÍCIOS LTDA.;;Administradora de Benefícios;RUA LAURO MULLER;116;SALAS 2703, 3101, 3107 E 3108;BOTAFOGO;Rio de Janeiro;RJ;22290160;;;;vcamarafilho@gmail.com;ARISTIDES DA SILVA DANTAS NETO;REPRESENTANTE LEGAL;4;2018-07-19
424498;59545187000151;SUPORTE ADMINISTRADORA DE BENEFICIOS LTDA;;Administradora de Benefícios;RUA QUINZE DE NOVEMBRO;228;APTO 304;CENTRO;Niterói;RJ;24020125;21;9601788598;;thiago@unimedicasaude.com;ALEXANDRE RODRIGUES DA SILVA;ADMINISTRADOR;;2025-04-29
421740;30951661000163;TECBEN ADMINISTRADORA DE BENEFICIOS LTDA.;;Administradora de Benefícios;AV PAULISTA;453;2º ANDAR, CONJUNTOS 21,22 E 24;BELA VISTA;São Paulo;SP;01311000;11;31499974;;ouvidoria@tecbeneficios.com.br;MARCELA SALDANHA SOARES LOPES;RESPONSÁVEL TÉCNICA;1;2019-05-22
416193;07898011000180;TOP DOCTOR'S ODONTOLOGIA LTDA;;Odontologia de Grupo;RUA BORGES LAGOA;314;;VILA CLEMENTINO;São Paulo;SP;04038000;11;22151538;50812909;;RODRIGO VILELA;SÓCIO;4;2007-07-11
417114;10360856000121;TOPDONTO OPERADORA DE PLANO ODONTOLÓGICO LTDA;TOPDONTO;Odontologia de Grupo;AVENIDA TANCREDO NEVES;620;SALA 1407, EDIFICIO MUNDO PLAZA, TORRE E;CAMINHO DAS ARVORES;Salvador;BA;41820020;71;31411000;;fincanceiro@topdonto.com.br;NELSON GONCALVES DE SENA;DIRETOR COMERCIAL;5;2009-11-03
418528;15156097000101;UNIBEN ADMINISTRADORA DE BENEFÍCIOS LTDA;UNIBEN ADMINISTRADORA DE BENEFÍCIOS;Administradora de Benefícios;RODOVIA BR 040;66;KM 800;CONDOMÍNIO EMPRESARIAL PARK SU;Matias Barbosa;MG;36120000;32;32364528;;ans@unibenjf.com.br;PAULO CESAR JORGE JUNIOR;SóCIO-ADMINISTRADOR;3;2012-05-24
420107;24277422000177;UNICONSULT - ADMINISTRADORA DE BENEFICIOS E SERVICOS LTDA;;Administradora de Benefícios;AVENIDA PAULISTA;1.106;12º ANDAR - PARTE;BELA VISTA;São Paulo;SP;01310914;11;31923974;;juridico_regulatorio_5@qualicorp.com.br;MAURICIO DA SILVA LOPES;REPRESENTANTE;4;2016-05-02
423041;42750007000170;UNICOR ADMINISTRADORA DE BENEFICIOS LTDA;UNICOR BENEFICIOS;Administradora de Benefícios;RUA SAO PAULO;409.0;406.0;CENTRO;Belo Horizonte;MG;30170130;31;983049677;;diretoria@unicorbeneficios.com.br;RODRIGO OTÁVIO DE OLIVEIRA;ADMINISTRADOR;3;2021-10-07
401072;02889453000146;UNIDENTAL- COOPERATIVA UNIÃO DOS DENTISTAS DO ESTADO DO CEARÁ;UNIDENTAL;Cooperativa odontológica;RUA VICENTE LINHARES;500;SALAS 606, 607, 608 E 609;ALDEOTA;Fortaleza;CE;60135270;85;34332334;34332332;contato@unidental.com.br;SAMIA MIRELLE CORDEIRO MELO;PRESIDENTE;5;1999-02-24
404942;00717142000174;UNIFICAÇÃO DOS DENTISTAS DE ITUVERAVA LTDA;SORRISO UNIDENT;Odontologia de Grupo;AVENIDA JOSÉ ANIBAL SOARES DE OLIVEIRA;1062;;CENTRO;Ituverava;SP;14500000;16;37293710;37293710;sorrisounident_sjb@hotmail.com;ROGERIO BOMBIG;SOCIO;5;1999-06-10
