REGISTRO_OPERADORA;CNPJ;Razao_Social;Nome_Fantasia;Modalidade;Logradouro;Numero;Complemento;Bairro;Cidade;UF;CEP;DDD;Telefone;Fax;Endereco_eletronico;Representante;Cargo_Representante;Regiao_de_Comercializacao;Data_Registro_ANS
335517;65276354000109;UNIMED ITABIRA COOPERATIVA DE TRABALHO MÉDICO;UNIMED ITABIRA COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;RUA DR. SIZENANDO DE BARROS;62;2º ANDAR;CENTRO;Itabira;MG;35900006;31;38397704;38397720;produtos@unimeditabira.com.br;VIRGILINO QUINTÃO TORRES CRUZ;DIRETOR PRESIDENTE;5;1998-12-17
322831;23802218000165;UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO;UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;AVENIDA CESARIO ALVIM;382;;CENTRO;Itajubá;MG;37501059;35;36292800;;diretoria@unimeditajuba.coop.br;LUIZ AUGUSTO RIBEIRO DE MIRANDA;DIRETOR-PRESIDENTE;6;1998-12-18
356581;71063853000110;UNIMED ITAÚNA COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED ITAÚNA;Cooperativa Médica;RUA ANTÔNIO DE MATOS ;146;GALERIA - EDIF. PORTINARI;CENTRO;Itaúna;MG;35680030;37;32496100;32496110;contabilidade@unimeditauna.coop.br;RAFAEL DORNAS DE ASSIS;DIRETOR PRESIDENTE;5;1998-12-18
301060;41871989000196;UNIMED ITUIUTABA COOPERATIVA TRABALHO MÉDICO LTDA.;UNIMED ITUIUTABA;Cooperativa Médica;AV. DEZESSETE;1196;;CENTRO;Ituiutaba;MG;38300132;34;32680700;;unimed@unimedituiutaba.coop.br;ROSANE ABRAMO;DIRETORA PRESIDENTE;5;1998-12-17
321044;08680639000177;UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED JOAO PESSOA;Cooperativa Médica;AV MARECHAL DEODORO;420;;TORRE;João Pessoa;PB;58040910;83;21060216;32414359;suenia.brito@unimedjp.com.br;GUALTER LISBOA RAMALHO ;DIRETOR PRESIDENTE;5;1998-12-21
352314;66191263000133;UNIMED JOÃO MONLEVADE COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED JOÃO MONLEVADE;Cooperativa Médica;RUA FLORIANOPOLIS;27;PRÉDIO;CARNEIRINHOS;João Monlevade;MG;35930018;31;38514888;38514820;unimed@unimedjm.coop.br;FLÁVIO LÚCIO MOREIRA BICALHO;DIRETOR PRESIDENTE;5;1998-12-17
306886;17689407000170;UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;RUA ESPÍRITO SANTO;1115;SALA 03 E SALA 06 - 25º ANDAR;CENTRO;Juiz de Fora;MG;36016905;32;32495500;32495584;juridico@unimedjf.coop.br;CLAUDIO DE CASTRO REIFF;DIRETOR PRESIDENTE;5;1998-12-16
303267;56727134000163;UNIMED JUNDIAI - COOPERATIVA DE TRABALHO MÉDICO;UNIMED JUNDIAÍ;Cooperativa Médica;AV. DONA MANOELA LACERDA DE VERGUEIRO ;25;;ANHANGABAÚ;Jundiaí;SP;13208057;11;45831000;45831049;diretoria@unimedjundiai.com.br;VALÉRIO DELAMANHA;PRESIDENTE;5;1998-12-18
345458;66477217000103;UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO;UNIMED LAVRAS;Cooperativa Médica;RUA DESEMBARGADOR ALBERTO LUZ;211;;CENTRO;Lavras;MG;37200000;35;38290011;38290038;ans@unimedlavras.coop.br;LEONARDO ALKMIM BIZZOTTO;REPRESENTANTE;5;1998-12-18
386901;42936518000181;UNIMED LEOPOLDINA COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED LEOPLDINA;Cooperativa Médica;RUA RIBEIRO JUNQUEIRA;175;;CENTRO;Leopoldina;MG;36700000;32;34495072;;ans@unimedleopoldina.coop.br;MARCO ANTONIO DE OLIVEIRA LACERDA;REPRESENTANTE;5;1998-12-16
358088;53678264000165;UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO;UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;RUA CORONEL ERNESTO DE OLIVEIRA;735;;VILA CONRADO;São João da Boa Vista;SP;13870249;19;36382888;;bia@unimedlestepaulista.com.br;LUÍS ANTÔNIO ESTEVAM;DIRETOR PRESIDENTE;5;1998-12-18
303356;85377174000120;UNIMED LITORAL COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED LITORAL;Cooperativa Médica;AV. CEL. MARCOS KONDER;1233;;CENTRO;Itajaí;SC;88301303;47;334144006703;33414444;ans@unimedlitoral.com.br;CHRISTIANE RAMOS DERINGER;SUPERINTENDENTE TÉCNICA;5;1998-12-16
300136;00103956000119;UNIMED LITORAL SUL/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED LITORAL SUL/RS;Cooperativa Médica;RUA AQUIDABAN;692;;CENTRO;Rio Grande;RS;96200480;53;32313766;332319333;unimedls@unimedlitoralsul.com.br;JOSÉ CARLOS HENRIQUE DUARTE DOS SANTOS;PRESIDENTE;5;1998-12-18
327689;12442737000143;UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO;UNIMED MACEIÓ COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;AV. FERNANDES LIMA;3113;;FAROL;Maceió;AL;57057000;82;21211663;21211666;unimed@unimedmaceio.com.br;DANIEL DE MACEDO VERAS;PRESIDENTE;5;1998-12-23
354678;86584901000193;UNIMED MACHADO COOPERATIVA DE TRABALHO MEDICO;UNIMED MACHADO;Cooperativa Médica;RUA ANTÔNIO ALKIMIN DA COSTA;230;COMPLEXO UNIMED;LOTEAMENTO DO PARQUE;Machado;MG;37750000;;;;gerencia@unimedmachado.coop.br;CLÁUDIO DE LIMA ALVES;DIRETOR PRESIDENTE;5;1998-12-18
352543;07057185000110;UNIMED MARANHÃO DO SUL - COOPERATIVA DE TRABALHO MÉDICO;UNIMED IMPERATRIZ;Cooperativa Médica;RUA CEARA;0701;;CENTRO;Imperatriz;MA;65901610;09;935253398;935251814;nucleo.conciliacao@unimedmaranhaodosul.coop.br;JEAN MÁRCIO COSTA MACHADO NASCIMENTO;PRESIDENTE;5;1998-12-21
321087;00368318000120;UNIMED MARQUES DE VALENÇA COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED MARQUÊS DE VALENÇA;Cooperativa Médica;AV. NILO PEÇANHA;428;;CENTRO;Valença;RJ;27600000;02;424539750;;gerenciageral@mvalenca.unimed.coop.br;OSCAR SILVA LEITE PINTO;DIRETOR PRESIDENTE;6;1998-12-21
301744;01356020000162;UNIMED MEIO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO;UNIMED MEIO OESTE - SC;Cooperativa Médica;AV.XV DE NOVEMBRO;125;;CENTRO;Joaçaba;SC;89600000;49;35519100;35519109;ans@unimedmeiooeste.coop.br; JOÃO ROGÉRIO NUNES FILHO;PRESIDENTE;5;1998-12-17
318566;35642768000143;UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO;UNIMED METROPOLITANA DO AGRESTE;Cooperativa Médica;RUA MIGUEL TERTULIANO;579;;ZÉLIA BARBOSA ROCHA;Arapiraca;AL;57305610;;;9424;ans.relacionamento@unimedmetropolitana.coop.br;LENILDO AMORIM DA SILVA;PRESIDENTE;5;1998-12-21
311618;87701249000102;UNIMED MISSÕES/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED MISSÕES/RS;Cooperativa Médica;AV. GETÚLIO VARGAS;1079;PRÉDIO;CENTRO;Santo Ângelo;RS;98801570;55;33130533;;representantelegal_ans@unimedmissoes.com.br;LUÍS CLÁUDIO MADUREIRA;PRESIDENTE;5;1998-12-22
304051;16921561000163;UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA.;UNIMED NORTE DE MINAS;Cooperativa Médica;RUA JANUÁRIA;593;;CENTRO;Montes Claros;MG;39400077;38;21011515;;juridico@unimednortedeminas.com.br;SEBASTIÃO RODRIGO ROCHA ALMEIDA;DIRETOR PRESIDENTE;5;1998-12-18
342157;02192677000102;UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO;UNIMED MORRINHOS;Cooperativa Médica;AVENIDA COUTO DE MAGALHÃES;385;;CENTRO;Morrinhos;GO;75650000;64;34131650;;unimed@unimedmorrinhos.com.br;FRANCISCO MARTINS DA SILVA;PRESIDENTE;5;1998-12-24
368148;25971433000115;UNIMED MURIAÉ COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED MURIAÉ COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;AVENIDA JUSCELINO KUBITSCHEK;1095;;CENTRO;Muriaé;MG;36880000;32;2612;37211923;gerencia@unimedmuriae.com.br;MAURICIO DE ABREU LIMA CAMPOS;DIRETOR PRESIDENTE;6;1998-12-17
339679;02812468000106;UNIMED NACIONAL - COOPERATIVA CENTRAL;UNIMED NACIONAL;Cooperativa Médica;Rua Frei Caneca;1355;08, 09, 10, 11, 12, 14, 15 e 16 Andar.;Bela Vista;São Paulo;SP;01307003;11;32687700;32687625;compliance@centralnacionalunimed.com.br;LUIZ OTÁVIO FERNANDES DE ANDRADE;DIRETOR PRESIDENTE;1;1998-12-17
335592;08380701000105;UNIMED NATAL SOC. COOP. DE TRAB. MÉDICO;UNIMED NATAL SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;RUA MIPIBU;511;;PETROPOLIS;Natal;RN;59020250;84;32206300;32113290;diretoria@unimednatal.com.br;MÁRCIO CABRAL FAGUNDES RÊGO;PRESIDENTE;5;1998-12-28
328294;01559455000104;UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS;UNIMED NORDESTE PAULISTA FEDERAÇÃO INTRAFED.COOP.MEDICAS;Cooperativa Médica;AV DOUTOR FRANCISCO JUNQUEIRA;1889;;JARDIM PAULISTA;Ribeirão Preto;SP;14091000;16;30199750;30199750;diretoria@ufenesp.com.br;EDUARDO AUGUSTO DE LIMA PORTIOLI;DIRETOR PRESIDENTE;5;1998-12-22
371629;39384664000137;UNIMED NOROESTE CAPIXABA COOPERATIVA DE TRABALHO MÉDICO.;;Cooperativa Médica;AV GETULIO VARGAS;196;1º E 2º ANDARES;CENTRO;Colatina;ES;29700010;27;37231031;37231003;unimednoc@unimednoc.com.br;ALEXANDRE FILIPPE;DIRETOR PRESIDENTE;5;1998-12-16
315494;41905498000119;UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED NOROESTE DE MINAS;Cooperativa Médica;RUA JOSINO VALADARES;33;;CENTRO;Paracatu;MG;38600000;38;33112100;33112126;gerencia@unimednoroesteminas.coop.br;ANISIO LUIS DIAS;DIRETOR PRESIDENTE;5;1998-12-17
365777;81710865000143;UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO .;UNIMED DE UMUARAMA;Cooperativa Médica;RUA JUSSARA;3691;;CENTRO;Umuarama;PR;87501010;44;36233883;;umuarama@unimedpr.coop.br;ALEXANDRE THADEU MEYER;DIRETOR PRESIDENTE;5;1998-12-17
360414;28974020000182;UNIMED NOROESTE FLUMINENSE - COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED NOROESTE FLUMINENSE;Cooperativa Médica;AV GETULIO VARGAS;473;;CENTRO;Santo Antônio de Pádua;RJ;28470000;22;38539900;;elane@noroesterj.unimed.coop.br;NEWTON VICENTE BELLOTI NACIF;DIRETOR PRESIDENTE;5;1998-12-28
357260;87647756000105;UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED NOROESTE/RS;Cooperativa Médica;RUA SIQUEIRA COUTO;93;5º ANDAR;CENTRO;Ijuí;RS;98700000;55;33319729;9743;juridico@unimednoroesters.com.br;FERNANDO VARGAS BUENO;DIRETOR-EXECUTIVO;5;1998-12-21
371777;35988963000120;UNIMED NORTE CAPIXABA- COOPERATIVA DE TRABALHO MÉDICO;UNIMED NORTE CAPIXABA;Cooperativa Médica;AV AUGUSTO CALMON;2050;;COLINA;Linhares;ES;29900060;27;21036660;21036677;regulacao@unimednc.com.br;JAYR FREGONA JUNIOR;DIRETOR PRESIDENTE;5;1998-12-16
353663;73967085000155;UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO;UNIMED NORTE DO MATO GROSSO;Cooperativa Médica;RUA DAS ALPINIAS;679;;JARDIM MARINGÁ;Sinop;MT;78556259;66;35117038;35117070;unimed@unimed279.com.br;ERICO FOLCHINI DA SILVEIRA ;PRESIDENTE;5;1998-12-24
358282;80297161000128;UNIMED NORTE DO PARANÁ COOPERATIVA REGIONAL DE TRABALHO MÉDICO;UNIMED NORTE DO PARANÁ;Cooperativa Médica;RUA PARAIBA;321;;CENTRO;Cornélio Procópio;PR;86300000;43;35203018;;unimed@unimednp.com.br;EVANDRO BAZAN DE CARVALHO;DIRETOR-PRESIDENTE;5;1998-12-17
312592;30417661000188;UNIMED NORTE FLUMINENSE COOPERATIVA DE TRABALHO MEDICO;UNIMED NORTE FLUMINENSE;Cooperativa Médica;RUA 10 DE MAIO;254;;CENTRO;Itaperuna;RJ;28300000;22;38249300;38249300;unimed@unimednf.coop.br;JOÃO PAULINO DA SILVA PRAZERES;DIRETOR PRESIDENTE;5;1998-12-21
323055;69087922000184;UNIMED NORTE PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE ITUVERAVA;Cooperativa Médica;RUA CORONEL FLAUZINO BARBOSA SANDOVAL;1480;;CIDADE UNIVERSITÁRIA;Ituverava;SP;14500000;16;38303000;38303020;diretoria@unimednortepaulista.com.br;EDUARDO AUGUSTO DE LIMA PORTIOLI;PRESIDENTE;5;1998-12-21
366064;78953023000108;UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO;UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;RUA DOS EXPEDICIONARIOS;337;;CENTRO;Jacarezinho;PR;86400000;43;35112000;35112027;unimed@unimednortepioneiro.com.br;ANTONIO VENDRAMIN FILHO;DIRETOR PRESIDENTE;5;1998-12-17
324213;09237009000195;UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO EM RECUPERAÇÃO JUDICIAL;UNIMED NORTE/NORDESTE;Cooperativa Médica;AV. CARNEIRO DA CUNHA;64;;TORRE;João Pessoa;PB;58040240;83;30482500;30482750;operadora@unimed-nne.com.br;VICENTE JUSTINIANO BARBOSA NETO;REPRESENTANTE LEGAL JUNTO A ANS;5;1998-12-18
335479;29135795000127;UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.;UNIMED SERRANA RJ;Cooperativa Médica;RUA PRUDENTE DE MORAES;60;;VILA NOVA;Nova Friburgo;RJ;28630010;22;25198100;25198101;regulacao.ans@unimedserranarj.coop.br;JOSE MANES;DIRETOR PRESIDENTE;5;1998-12-21
344397;28714533000154;UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO;UNIMED NOVA IGUAÇU;Cooperativa Médica;Rua Humberto Gentil Baroni;180;;CENTRO;Nova Iguaçu;RJ;26255020;;;37598290;grc@unimedni.coop.br;JOE GONÇALVES SESTELLO;DIRETOR PRESIDENTE;5;1998-12-22
305227;78420783000150;UNIMED OESTE DO PARANA - COOPERATIVA DE TRABALHO MEDICO;;Cooperativa Médica;AVENIDA BRASILIA ;2291;;CIDADE ALTA;Medianeira;PR;85720256;45;32408200;32408201;medianeira@unimedpr.coop.br;MARCO AURELIO FARINAZZO;PRESIDENTE;5;1998-12-17
362140;10219897000100;UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO;UNIMED OESTE DO PARA COOP TRABALHO MEDICO;Cooperativa Médica;TRAVESSA DOM AMANDO;911;;SANTA CLARA;Santarém;PA;68005420;;;;regulamentacao@unimedoestedopara.coop.br;ALBERTO MARIANO GUSMÃO TOLENTINO;REPRESENTANTE;5;1998-12-21
415014;06091170000105;UNIMED OS BANDEIRANTES COOPERATIVA DE TRABALHO MÉDICO;UNIMED OS BANDEIRANTES;Cooperativa Médica;RUA CAMPOS SALLES;1013;;CENTRO;Itatiba;SP;13250360;11;45349400;45349407;diretoria@unimedosbandeirantes.com.br;ALEXANDRE AUGUSTO REDONDANO;DIRETOR PRESIDENTE;5;2004-11-30
309907;37313475000148;UNIMED PALMAS COOPERATIVA DE TRABALHO MÉDICO;UNIMED PALMAS;Cooperativa Médica;Q ACSU SO 40 RUA NS A;SN;CONJ 02 LOTE 08 ANDAR 1;PLANO DIRETOR SUL;Palmas;TO;77015554;63;30255800;;diretor.presidente@unimedpalmas.com.br;MAURICIO THOMAS KAWAI COSTA;DIRETOR PRESIDENTE;5;1998-12-24
324523;40960189000189;UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO;UNIMED PARAIBA;Cooperativa Médica;AV. CARNEIRO DA CUNHA;89;;TORRE;João Pessoa;PB;58040240;83;32213993;32219345;unimedpb@unimedpb.com.br;GUALTER LISBOA RAMALHO;PRESIDENTE;5;1998-12-21
304344;42940528000190;UNIMED PARÁ DE MINAS COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED CENTRO-OESTE;Cooperativa Médica;Avenida Presidente Vargas;2725;;Senador Valadares;Pará de Minas;MG;35661044;37;32379900;;juridico@unimed238.com.br;MARCIO DE MELO MORAIS;DIRETOR PRESIDENTE;5;1998-12-17
370681;80871551000160;UNIMED PATO BRANCO SOCIEDADE COOPERATIVA DE MÉDICOS;UNIMED PATO BRANCO;Cooperativa Médica;RUA TAMOIO;253;;CENTRO;Pato Branco;PR;85501067;46;21013000;21013001;patobranco@unimedpr.coop.br;RICARDO ANTONIO  HOPPEN;DIRETOR PRESIDENTE;5;1998-12-17
336467;08315806000180;UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO;UNIMED PATOS;Cooperativa Médica;AV DOUTOR PEDRO FIRMINO;295;;BRASÍLIA;Patos;PB;58700350;83;34214111;34215557;gerencia@unimedpatos.com.br; AUGUSTO MARCIO DE MELLO E SILVA SOARES;PRESIDENTE;5;1998-12-21
353060;38499547000156;UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA.;UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO;Cooperativa Médica;AV. BRASIL;966;;CENTRO;Patos de Minas;MG;38700188;34;38201632;;unimedpatosdeminas@unimedpatosdeminas.com.br;ANDERSON AFONSO;REPRESENTANTE;5;1998-12-17
355593;41687179000184;UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED PATROCÍNIO;Cooperativa Médica;AVENIDA DOM JOSE ANDRE COIMBRA;1426;;CENTRO;Patrocínio;MG;38740000;34;38395666;38395666;unimed@unimedpatrocinio.com.br;CARLO NANSEN ROSSI;PRESIDENTE;5;1998-12-17
311375;89870547000151;UNIMED PELOTAS/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED PELOTAS/RS;Cooperativa Médica;RUA DOUTOR GERALDO TREPTOW;250;COMPLEXO DE SAÚDE;TRÊS VENDAS;Pelotas;RS;96055120;53;33094900;33094923;regulacao@unimedpelotas.com.br;MAURÍCIO  ALBERTO GOLDBAUM JÚNIOR;PRESIDENTE;5;1998-12-21
323993;28806545000109;UNIMED PETROPOLIS-RJ COOPERATIVA DE TRABALHO MÉDICO;UNIMED PETROPOLIS;Cooperativa Médica;RUA D. PEDRO I;465;;CENTRO;Petrópolis;RJ;25610020;24;99304496;;regulacao@unimedpetropolis.coop.br;CLAUDIO SERGIO BATISTA ;PRESIDENTE ;5;1998-12-24
362832;89100135000132;UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA  À SAÚDE LTDA.;UNIMED PLANALTO CENTRAL RS;Cooperativa Médica;AVENIDA GENERAL CAMARA;589;;CENTRO;Cruz Alta;RS;98025780;05;533219007;533219003;dir@unimed061.com.br;DIEGO MIRANDA CARAFFA;REPRESENTANTE LEGAL;5;1998-12-22
319384;87607149000111;UNIMED PLANALTO MÉDIO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED PLANALTO MÉDIO;Cooperativa Médica;RUA LAVA PÉS;1898;2º ANDAR;NONOAI;Passo Fundo;RS;99010170;54;33176300;33176328;secretaria@unimedpf.com.br;FRANCISCO JOSE DOS SANTOS NETO ;PRESIDENTE;5;1998-12-22
349712;77781706000162;UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO;UNIMED PONTA GROSSA;Cooperativa Médica;RUA SANTOS DUMONT;1036;;CENTRO;Ponta Grossa;PR;84010360;42;32207001;;mery@unimedpg.com.br;ANDERSON GHIROTTI BREGA;DIRETOR DE SAÚDE;5;1998-12-17
353876;00730439000170;UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO;UNIMED PONTAL DO TRIÂNGULO;Cooperativa Médica;RUA ITUIUTABA;555;;CENTRO;Iturama;MG;38280000;34;34119000;34119031;gerencia@unimedpontal.coop.br;GILMAR DIAS DE ALMEIDA QUEIROZ;DIRETOR PRESIDENTE;5;1998-12-17
343722;01012474000116;UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED PONTE NOVA E REGIÃO;Cooperativa Médica;AVENIDA DOM BOSCO;300;sala 101 a106;PALMEIRAS;Ponte Nova;MG;35430232;31;38198550;;alexandre@unimedpontenova.com.br;SAMUEL MARCUS ALVES JORGE;DIRETOR PRESIDENTE;5;1998-12-16
352501;87096616000196;UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA.;UNIMED PORTO ALEGRE;Cooperativa Médica;AV VENANCIO AIRES;1040;;BOM FIM;Porto Alegre;RS;90040192;51;99749007;;normaseobrigacoes@unimedpoa.com.br;MARCIO PIZZATO;Presidente do Conselho de Administração;4;1998-12-21
337374;05657234000120;UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA;UNIMED PORTO VELHO ;Cooperativa Médica;AVENIDA CARLOS GOMES;1259;;CENTRO;Porto Velho;RO;76801109;69;32172016;;unimed@unimedportovelho.coop.br;SALEH MAHMOUD ABDUL RAZZAK;PRESIDENTE;5;1998-12-23
316148;41781949000153;UNIMED POÇOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIÇOS MÉDICOS;UNIMED POCOS DE CALDAS;Cooperativa Médica;AVENIDA GENTIL MESSIAS;217;;VILA CRUZ;Poços de Caldas;MG;37701528;35;37297425;37293300;ans@unimedpc.coop.br;ODILON TREFÍGLIO NETO;DIRETOR PRESIDENTE;5;1998-12-18
344885;11214624000128;UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO;UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;AV. LINS PETIT;140;;PAISSANDU;Recife;PE;50070225;81;34138086;34138000;rdiretor@unimedrecife.com.br;MARIA DE LOURDES CORREA DE ARAÚJO;REPRESENTANTE;5;1998-12-21
311847;49210966000142;UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED BAIXA MOGIANA;Cooperativa Médica;AVENIDA MOGI MIRIM;2679;;JARDIM GUAÇU MIRIM;Mogi Guaçu;SP;13844115;19;38319700;38918436;unimed@unimedbxm.coop.br;DILVO FERREIRA LOPES;PRESIDENTE;5;1998-12-16
306100;81715716000177;UNIMED REGIONAL DE CAMPO MOURÃO COOP TRAB MEDICO ;UNIMED REGIONAL DE CAMPO MOURÂO;Cooperativa Médica;AV.JOSE CUSTODIO DE OLIVEIRA;1385;;CENTRO;Campo Mourão;PR;87300020;44;35187000;;marcos@unimedcampomourao.com.br;ANTONIO CARLOS CARDOSO;DIRETOR PRESIDENTE;5;1998-12-17
316458;41511429000120;UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO;UNIMED  FLORIANO;Cooperativa Médica;AV EURIPEDES DE AGUIAR;943;;CENTRO;Floriano;PI;64800000;89;35211133;35216652;financeiro@unimedfloriano.com.br;SALOMÃO VICENTE AIRES JÚNIOR;PRESIDENTE;5;1998-12-21
313475;69612158000119;UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MÉDICO;UNIMED REGIONAL DE PICOS;Cooperativa Médica;PÇA FELIX PACHECO;676;;CENTRO;Picos;PI;64600000;89;34223616;34221177;unimedpicos@uol.com.br;LUIS EVANDRO SANTOS LOPES;PRESIDENTE;6;1998-12-21
342386;03980208000102;UNIMED REGIONAL DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE TRÊS LAGOAS;Cooperativa Médica;AV. ANTONIO TRAJANO;1110;;CENTRO;Três Lagoas;MS;79601002;67;21055050;21055074;camila.arruda@unimedtreslagoas.com.br;MARIA BEATRIZ XAVIER SOARES;DIRETORA PRESIDENTE;5;1998-12-24
306762;02322043000119;UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO;UNIMED REGIONAL JAÚ;Cooperativa Médica;RUA ALVARO FLORET;565;;VILA HILST;Jaú;SP;17207020;14;36028900;36028901;diretoria@unimedjau.com.br;PAULO DE CONTI;DIRETOR PRESIDENTE;5;1998-12-18
371254;76767219000182;UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO;UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO;Cooperativa Médica;AV. BENTO MUNHOZ DA ROCHA NETO;750;;-;Maringá;PR;87030010;44;32217938;;margarete.valente@unimedmaringa.com.br;LAI PON MENG;PRESIDENTE;5;1998-12-17
305472;33546979000157;UNIMED REGIONAL SUL GOIAS COOP. DE TRABALHO MÉDICO LTDA;UNIMED REGIONAL SUL/GO;Cooperativa Médica;RUA JOAO MANOEL DE SOUZA;889;;CENTRO;Itumbiara;GO;75526030;64;34322000;34322032;unimed@unimeditumbiara.com.br;ANTÔNIO RICARDO COKELY RIBEIRO;DIRETOR EXECUTIVO DE PROVIMENTO À SAÚDE;5;1998-12-24
350648;89640452000141;UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED REGIÃO DA CAMPANHA/RS;Cooperativa Médica;AV 7 DE SETEMBRO;679;;CENTRO;Bagé;RS;96400006;05;332429331;332429599;gerencia@unimedcampanha.com.br;GLENO CERIOLI;REPRESENTANTE;5;1998-12-22
328375;92316124000107;UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED REGIÃO DA FRONTEIRA - RS;Cooperativa Médica;AV. 24 DE MAIO;1016;;CENTRO;Sant'Ana do Livramento;RS;97573450;55;32429840;;contabil@unimedfronteira.com.br;LUIZ ANTONIO COSTAGUTA ARRUDA;PRESIDENTE;5;1998-12-22
